image_id,fold_id,fold_role
2970,3,train
2970,4,train
2971,0,train
2971,1,val
2971,2,train
2971,3,train
2971,4,train
2972,0,val
2972,1,train
2972,2,train
2972,3,train
2972,4,train
2973,0,train
2973,1,train
2973,2,train
2973,3,val
2973,4,train
2974,0,train
2974,1,train
2974,2,train
2974,3,val
2974,4,train
2975,0,train
2975,1,train
2975,2,val
2975,3,train
2975,4,train
2976,0,train
2976,1,val
2976,2,train
2976,3,train
2976,4,train
2977,0,train
2977,1,train
2977,2,train
2977,3,val
2977,4,train
2978,0,train
2978,1,train
2978,2,val
2978,3,train
2978,4,train
2979,0,val
2979,1,train
2979,2,train
2979,3,train
2979,4,train
297,0,train
297,1,train
297,2,train
297,3,val
297,4,train
2980,0,val
2980,1,train
2980,2,train
2980,3,train
2980,4,train
2981,0,val
2981,1,train
2981,2,train
2981,3,train
2981,4,train
2982,0,train
2982,1,train
2982,2,val
2982,3,train
2982,4,train
2983,0,train
2983,1,train
2983,2,val
2983,3,train
2983,4,train
2984,0,val
2984,1,train
2984,2,train
2984,3,train
2984,4,train
2985,0,train
2985,1,train
2985,2,train
2985,3,train
2985,4,val
2986,0,train
2986,1,train
2986,2,train
2986,3,train
2986,4,val
2987,0,train
2987,1,train
2987,2,train
2987,3,train
2987,4,val
2988,0,train
2988,1,train
2988,2,val
2988,3,train
2988,4,train
2989,0,train
2989,1,train
2989,2,train
2989,3,train
2989,4,val
298,0,train
298,1,train
298,2,val
298,3,train
298,4,train
2990,0,train
2990,1,val
2990,2,train
2990,3,train
2990,4,train
2991,0,train
2991,1,train
2991,2,train
2991,3,train
2991,4,val
2992,0,train
2992,1,train
2992,2,train
2992,3,train
2992,4,val
2993,0,train
2993,1,train
2993,2,train
2993,3,val
2993,4,train
2994,0,train
2994,1,train
2994,2,train
2994,3,val
2994,4,train
2995,0,train
2995,1,train
2995,2,train
2995,3,val
2995,4,train
2996,0,train
2996,1,train
2996,2,val
2996,3,train
2996,4,train
2997,0,train
2997,1,train
2997,2,val
2997,3,train
2997,4,train
2998,0,train
2998,1,train
2998,2,train
2998,3,val
2998,4,train
2999,0,train
2999,1,train
2999,2,val
2999,3,train
2999,4,train
299,0,train
299,1,train
299,2,train
299,3,train
299,4,val
29,0,train
29,1,train
29,2,train
29,3,train
29,4,val
2,0,val
2,1,train
2,2,train
2,3,train
2,4,train
3000,0,train
3000,1,train
3000,2,train
3000,3,val
3000,4,train
300,0,val
300,1,train
300,2,train
300,3,train
300,4,train
301,0,train
301,1,val
301,2,train
301,3,train
301,4,train
302,0,train
302,1,train
302,2,val
302,3,train
302,4,train
303,0,train
303,1,train
303,2,val
303,3,train
303,4,train
304,0,train
304,1,train
304,2,train
304,3,train
304,4,val
305,0,train
305,1,train
305,2,train
305,3,train
305,4,val
306,0,train
306,1,train
306,2,train
306,3,val
306,4,train
307,0,val
307,1,train
307,2,train
307,3,train
307,4,train
308,0,train
308,1,val
308,2,train
308,3,train
308,4,train
309,0,val
309,1,train
309,2,train
309,3,train
309,4,train
30,0,train
30,1,train
30,2,val
30,3,train
30,4,train
310,0,train
310,1,train
310,2,train
310,3,train
310,4,val
311,0,train
311,1,train
311,2,train
311,3,train
311,4,val
312,0,train
312,1,train
312,2,train
312,3,val
312,4,train
313,0,train
313,1,val
313,2,train
313,3,train
313,4,train
314,0,train
314,1,val
314,2,train
314,3,train
314,4,train
315,0,train
315,1,train
315,2,train
315,3,val
315,4,train
316,0,train
316,1,train
316,2,train
316,3,train
316,4,val
317,0,train
317,1,train
317,2,train
317,3,val
317,4,train
318,0,train
318,1,train
318,2,train
318,3,val
318,4,train
319,0,train
319,1,val
319,2,train
319,3,train
319,4,train
31,0,train
31,1,train
31,2,train
31,3,train
31,4,val
320,0,train
320,1,train
320,2,train
320,3,val
320,4,train
321,0,train
321,1,val
321,2,train
321,3,train
321,4,train
322,0,train
322,1,train
322,2,train
322,3,val
322,4,train
323,0,train
323,1,train
323,2,train
323,3,train
323,4,val
324,0,val
324,1,train
324,2,train
324,3,train
324,4,train
325,0,train
325,1,train
325,2,train
325,3,train
325,4,val
326,0,train
326,1,train
326,2,val
326,3,train
326,4,train
327,0,val
327,1,train
327,2,train
327,3,train
327,4,train
328,0,train
328,1,train
328,2,train
328,3,train
328,4,val
329,0,val
329,1,train
329,2,train
329,3,train
329,4,train
32,0,val
32,1,train
32,2,train
32,3,train
32,4,train
330,0,val
330,1,train
330,2,train
330,3,train
330,4,train
331,0,train
331,1,train
331,2,val
331,3,train
331,4,train
332,0,train
332,1,train
332,2,train
332,3,train
332,4,val
333,0,val
333,1,train
333,2,train
333,3,train
333,4,train
334,0,train
334,1,val
334,2,train
334,3,train
334,4,train
335,0,val
335,1,train
335,2,train
335,3,train
335,4,train
336,0,val
336,1,train
336,2,train
336,3,train
336,4,train
337,0,val
337,1,train
337,2,train
337,3,train
337,4,train
338,0,train
338,1,train
338,2,val
338,3,train
338,4,train
339,0,train
339,1,train
339,2,train
339,3,train
339,4,val
33,0,train
33,1,train
33,2,train
33,3,val
33,4,train
340,0,train
340,1,train
340,2,train
340,3,train
340,4,val
341,0,train
341,1,val
341,2,train
341,3,train
341,4,train
342,0,val
342,1,train
342,2,train
342,3,train
342,4,train
343,0,train
343,1,val
343,2,train
343,3,train
343,4,train
344,0,train
344,1,train
344,2,train
344,3,train
344,4,val
345,0,train
345,1,train
345,2,train
345,3,val
345,4,train
346,0,train
346,1,train
346,2,train
346,3,train
346,4,val
347,0,train
347,1,train
347,2,val
347,3,train
347,4,train
348,0,train
348,1,train
348,2,train
348,3,val
348,4,train
349,0,val
349,1,train
349,2,train
349,3,train
349,4,train
34,0,train
34,1,train
34,2,val
34,3,train
34,4,train
350,0,train
350,1,train
350,2,train
350,3,train
350,4,val
351,0,train
351,1,train
351,2,val
351,3,train
351,4,train
352,0,train
352,1,train
352,2,val
352,3,train
352,4,train
353,0,train
353,1,train
353,2,train
353,3,val
353,4,train
354,0,train
354,1,val
354,2,train
354,3,train
354,4,train
355,0,val
355,1,train
355,2,train
355,3,train
355,4,train
356,0,train
356,1,train
356,2,train
356,3,train
356,4,val
357,0,val
357,1,train
357,2,train
357,3,train
357,4,train
358,0,train
358,1,train
358,2,val
358,3,train
358,4,train
359,0,train
359,1,train
359,2,train
359,3,train
359,4,val
35,0,train
35,1,train
35,2,train
35,3,train
35,4,val
360,0,val
360,1,train
360,2,train
360,3,train
360,4,train
361,0,train
361,1,val
361,2,train
361,3,train
361,4,train
362,0,train
362,1,val
362,2,train
362,3,train
362,4,train
363,0,train
363,1,train
363,2,val
363,3,train
363,4,train
364,0,val
364,1,train
364,2,train
364,3,train
364,4,train
365,0,train
365,1,val
365,2,train
365,3,train
365,4,train
366,0,train
366,1,train
366,2,train
366,3,val
366,4,train
367,0,train
367,1,train
367,2,val
367,3,train
367,4,train
368,0,train
368,1,train
368,2,train
368,3,train
368,4,val
369,0,val
369,1,train
369,2,train
369,3,train
369,4,train
36,0,train
36,1,train
36,2,train
36,3,val
36,4,train
370,0,val
370,1,train
370,2,train
370,3,train
370,4,train
371,0,val
371,1,train
371,2,train
371,3,train
371,4,train
372,0,train
372,1,val
372,2,train
372,3,train
372,4,train
373,0,train
373,1,train
373,2,train
373,3,train
373,4,val
374,0,train
374,1,train
374,2,val
374,3,train
374,4,train
375,0,train
375,1,train
375,2,train
375,3,train
375,4,val
376,0,train
376,1,train
376,2,train
376,3,train
376,4,val
377,0,train
377,1,train
377,2,val
377,3,train
377,4,train
378,0,train
378,1,val
378,2,train
378,3,train
378,4,train
379,0,train
379,1,train
379,2,train
379,3,val
379,4,train
37,0,train
37,1,train
37,2,train
37,3,train
37,4,val
380,0,train
380,1,train
380,2,val
380,3,train
380,4,train
381,0,train
381,1,val
381,2,train
381,3,train
381,4,train
382,0,train
382,1,train
382,2,train
382,3,train
382,4,val
383,0,train
383,1,train
383,2,train
383,3,train
383,4,val
384,0,train
384,1,val
384,2,train
384,3,train
384,4,train
385,0,val
385,1,train
385,2,train
385,3,train
385,4,train
386,0,train
386,1,train
386,2,train
386,3,train
386,4,val
387,0,val
387,1,train
387,2,train
387,3,train
387,4,train
388,0,train
388,1,val
388,2,train
388,3,train
388,4,train
389,0,val
389,1,train
389,2,train
389,3,train
389,4,train
38,0,train
38,1,train
38,2,val
38,3,train
38,4,train
390,0,val
390,1,train
390,2,train
390,3,train
390,4,train
391,0,train
391,1,train
391,2,val
391,3,train
391,4,train
392,0,train
392,1,val
392,2,train
392,3,train
392,4,train
393,0,train
393,1,train
393,2,train
393,3,val
393,4,train
394,0,val
394,1,train
394,2,train
394,3,train
394,4,train
395,0,val
395,1,train
395,2,train
395,3,train
395,4,train
396,0,train
396,1,train
396,2,train
396,3,val
396,4,train
397,0,train
397,1,train
397,2,train
397,3,val
397,4,train
398,0,train
398,1,train
398,2,train
398,3,train
398,4,val
399,0,train
399,1,val
399,2,train
399,3,train
399,4,train
39,0,val
39,1,train
39,2,train
39,3,train
39,4,train
3,0,train
3,1,train
3,2,train
3,3,train
3,4,val
400,0,train
400,1,val
400,2,train
400,3,train
400,4,train
401,0,val
401,1,train
401,2,train
401,3,train
401,4,train
402,0,train
402,1,val
402,2,train
402,3,train
402,4,train
403,0,train
403,1,val
403,2,train
403,3,train
403,4,train
404,0,val
404,1,train
404,2,train
404,3,train
404,4,train
405,0,val
405,1,train
405,2,train
405,3,train
405,4,train
406,0,train
406,1,val
406,2,train
406,3,train
406,4,train
407,0,val
407,1,train
407,2,train
407,3,train
407,4,train
408,0,train
408,1,val
408,2,train
408,3,train
408,4,train
409,0,train
409,1,train
409,2,val
409,3,train
409,4,train
40,0,val
40,1,train
40,2,train
40,3,train
40,4,train
410,0,train
410,1,val
410,2,train
410,3,train
410,4,train
411,0,train
411,1,train
411,2,val
411,3,train
411,4,train
412,0,val
412,1,train
412,2,train
412,3,train
412,4,train
413,0,train
413,1,val
413,2,train
413,3,train
413,4,train
414,0,train
414,1,train
414,2,val
414,3,train
414,4,train
415,0,train
415,1,val
415,2,train
415,3,train
415,4,train
416,0,train
416,1,train
416,2,val
416,3,train
416,4,train
417,0,train
417,1,train
417,2,train
417,3,val
417,4,train
418,0,train
418,1,val
418,2,train
418,3,train
418,4,train
419,0,train
419,1,val
419,2,train
419,3,train
419,4,train
41,0,train
41,1,train
41,2,val
41,3,train
41,4,train
420,0,train
420,1,train
420,2,train
420,3,val
420,4,train
421,0,train
421,1,train
421,2,train
421,3,val
421,4,train
422,0,val
422,1,train
422,2,train
422,3,train
422,4,train
423,0,train
423,1,train
423,2,train
423,3,train
423,4,val
424,0,train
424,1,train
424,2,train
424,3,val
424,4,train
425,0,train
425,1,train
425,2,val
425,3,train
425,4,train
426,0,train
426,1,train
426,2,train
426,3,val
426,4,train
427,0,train
427,1,val
427,2,train
427,3,train
427,4,train
428,0,val
428,1,train
428,2,train
428,3,train
428,4,train
429,0,train
429,1,train
429,2,val
429,3,train
429,4,train
42,0,train
42,1,train
42,2,train
42,3,train
42,4,val
430,0,train
430,1,val
430,2,train
430,3,train
430,4,train
431,0,train
431,1,val
431,2,train
431,3,train
431,4,train
432,0,train
432,1,train
432,2,train
432,3,train
432,4,val
433,0,train
433,1,train
433,2,train
433,3,val
433,4,train
434,0,train
434,1,val
434,2,train
434,3,train
434,4,train
435,0,train
435,1,train
435,2,val
435,3,train
435,4,train
436,0,train
436,1,val
436,2,train
436,3,train
436,4,train
437,0,train
437,1,train
437,2,train
437,3,val
437,4,train
438,0,train
438,1,train
438,2,train
438,3,train
438,4,val
439,0,train
439,1,train
439,2,train
439,3,train
439,4,val
43,0,train
43,1,train
43,2,train
43,3,train
43,4,val
440,0,train
440,1,train
440,2,val
440,3,train
440,4,train
441,0,train
441,1,train
441,2,val
441,3,train
441,4,train
442,0,val
442,1,train
442,2,train
442,3,train
442,4,train
443,0,train
443,1,train
443,2,train
443,3,val
443,4,train
444,0,train
444,1,train
444,2,val
444,3,train
444,4,train
445,0,train
445,1,train
445,2,train
445,3,val
445,4,train
446,0,val
446,1,train
446,2,train
446,3,train
446,4,train
447,0,train
447,1,train
447,2,val
447,3,train
447,4,train
448,0,train
448,1,val
448,2,train
448,3,train
448,4,train
449,0,train
449,1,train
449,2,val
449,3,train
449,4,train
44,0,train
44,1,val
44,2,train
44,3,train
44,4,train
450,0,train
450,1,val
450,2,train
450,3,train
450,4,train
451,0,train
451,1,val
451,2,train
451,3,train
451,4,train
452,0,train
452,1,val
452,2,train
452,3,train
452,4,train
453,0,train
453,1,train
453,2,val
453,3,train
453,4,train
454,0,val
454,1,train
454,2,train
454,3,train
454,4,train
455,0,train
455,1,train
455,2,train
455,3,val
455,4,train
456,0,train
456,1,train
456,2,train
456,3,train
456,4,val
457,0,train
457,1,val
457,2,train
457,3,train
457,4,train
458,0,train
458,1,train
458,2,train
458,3,val
458,4,train
459,0,train
459,1,val
459,2,train
459,3,train
459,4,train
45,0,train
45,1,train
45,2,train
45,3,val
45,4,train
460,0,train
460,1,train
460,2,val
460,3,train
460,4,train
461,0,train
461,1,train
461,2,val
461,3,train
461,4,train
462,0,val
462,1,train
462,2,train
462,3,train
462,4,train
463,0,train
463,1,train
463,2,train
463,3,val
463,4,train
464,0,train
464,1,train
464,2,train
464,3,val
464,4,train
465,0,train
465,1,train
465,2,train
465,3,train
465,4,val
466,0,train
466,1,train
466,2,train
466,3,val
466,4,train
467,0,val
467,1,train
467,2,train
467,3,train
467,4,train
468,0,val
468,1,train
468,2,train
468,3,train
468,4,train
469,0,val
469,1,train
469,2,train
469,3,train
469,4,train
46,0,val
46,1,train
46,2,train
46,3,train
46,4,train
470,0,train
470,1,train
470,2,train
470,3,val
470,4,train
471,0,train
471,1,train
471,2,train
471,3,val
471,4,train
472,0,train
472,1,val
472,2,train
472,3,train
472,4,train
473,0,train
473,1,train
473,2,train
473,3,train
473,4,val
474,0,train
474,1,train
474,2,train
474,3,train
474,4,val
475,0,train
475,1,val
475,2,train
475,3,train
475,4,train
476,0,train
476,1,val
476,2,train
476,3,train
476,4,train
477,0,train
477,1,train
477,2,val
477,3,train
477,4,train
478,0,train
478,1,val
478,2,train
478,3,train
478,4,train
479,0,val
479,1,train
479,2,train
479,3,train
479,4,train
47,0,train
47,1,val
47,2,train
47,3,train
47,4,train
480,0,train
480,1,val
480,2,train
480,3,train
480,4,train
481,0,val
481,1,train
481,2,train
481,3,train
481,4,train
482,0,train
482,1,val
482,2,train
482,3,train
482,4,train
483,0,train
483,1,train
483,2,train
483,3,val
483,4,train
484,0,train
484,1,val
484,2,train
484,3,train
484,4,train
485,0,train
485,1,val
485,2,train
485,3,train
485,4,train
486,0,train
486,1,train
486,2,val
486,3,train
486,4,train
487,0,train
487,1,train
487,2,val
487,3,train
487,4,train
488,0,train
488,1,train
488,2,val
488,3,train
488,4,train
489,0,train
489,1,val
489,2,train
489,3,train
489,4,train
48,0,train
48,1,val
48,2,train
48,3,train
48,4,train
490,0,train
490,1,val
490,2,train
490,3,train
490,4,train
491,0,train
491,1,train
491,2,val
491,3,train
491,4,train
492,0,val
492,1,train
492,2,train
492,3,train
492,4,train
493,0,train
493,1,val
493,2,train
493,3,train
493,4,train
494,0,train
494,1,val
494,2,train
494,3,train
494,4,train
495,0,train
495,1,train
495,2,train
495,3,val
495,4,train
496,0,train
496,1,train
496,2,train
496,3,val
496,4,train
497,0,train
497,1,train
497,2,val
497,3,train
497,4,train
498,0,train
498,1,train
498,2,train
498,3,train
498,4,val
499,0,train
499,1,train
499,2,train
499,3,train
499,4,val
49,0,train
49,1,val
49,2,train
49,3,train
49,4,train
4,0,val
4,1,train
4,2,train
4,3,train
4,4,train
500,0,train
500,1,val
500,2,train
500,3,train
500,4,train
501,0,train
501,1,train
501,2,train
501,3,train
501,4,val
502,0,train
502,1,train
502,2,train
502,3,val
502,4,train
503,0,train
503,1,train
503,2,train
503,3,val
503,4,train
504,0,train
504,1,train
504,2,train
504,3,train
504,4,val
505,0,val
505,1,train
505,2,train
505,3,train
505,4,train
506,0,train
506,1,train
506,2,train
506,3,val
506,4,train
507,0,val
507,1,train
507,2,train
507,3,train
507,4,train
508,0,train
508,1,train
508,2,val
508,3,train
508,4,train
509,0,val
509,1,train
509,2,train
509,3,train
509,4,train
50,0,train
50,1,val
50,2,train
50,3,train
50,4,train
510,0,train
510,1,train
510,2,train
510,3,train
510,4,val
511,0,train
511,1,train
511,2,train
511,3,train
511,4,val
512,0,train
512,1,train
512,2,train
512,3,val
512,4,train
513,0,train
513,1,train
513,2,train
513,3,val
513,4,train
514,0,train
514,1,train
514,2,train
514,3,train
514,4,val
515,0,train
515,1,val
515,2,train
515,3,train
515,4,train
516,0,train
516,1,train
516,2,train
516,3,train
516,4,val
517,0,train
517,1,val
517,2,train
517,3,train
517,4,train
518,0,train
518,1,train
518,2,val
518,3,train
518,4,train
519,0,train
519,1,train
519,2,train
519,3,train
519,4,val
51,0,train
51,1,train
51,2,train
51,3,train
51,4,val
520,0,train
520,1,train
520,2,train
520,3,train
520,4,val
521,0,train
521,1,train
521,2,train
521,3,train
521,4,val
522,0,train
522,1,train
522,2,train
522,3,train
522,4,val
523,0,train
523,1,train
523,2,train
523,3,val
523,4,train
524,0,train
524,1,train
524,2,val
524,3,train
524,4,train
525,0,train
525,1,train
525,2,val
525,3,train
525,4,train
526,0,train
526,1,train
526,2,train
526,3,val
526,4,train
527,0,train
527,1,train
527,2,train
527,3,train
527,4,val
528,0,train
528,1,train
528,2,train
528,3,train
528,4,val
529,0,train
529,1,train
529,2,val
529,3,train
529,4,train
52,0,train
52,1,train
52,2,train
52,3,train
52,4,val
530,0,val
530,1,train
530,2,train
530,3,train
530,4,train
531,0,train
531,1,train
531,2,train
531,3,val
531,4,train
532,0,train
532,1,train
532,2,val
532,3,train
532,4,train
533,0,train
533,1,train
533,2,val
533,3,train
533,4,train
534,0,train
534,1,val
534,2,train
534,3,train
534,4,train
535,0,val
535,1,train
535,2,train
535,3,train
535,4,train
536,0,val
536,1,train
536,2,train
536,3,train
536,4,train
537,0,train
537,1,train
537,2,train
537,3,val
537,4,train
538,0,train
538,1,train
538,2,val
538,3,train
538,4,train
539,0,train
539,1,train
539,2,train
539,3,val
539,4,train
53,0,val
53,1,train
53,2,train
53,3,train
53,4,train
540,0,train
540,1,train
540,2,train
540,3,val
540,4,train
541,0,train
541,1,train
541,2,val
541,3,train
541,4,train
542,0,train
542,1,train
542,2,val
542,3,train
542,4,train
543,0,train
543,1,val
543,2,train
543,3,train
543,4,train
544,0,val
544,1,train
544,2,train
544,3,train
544,4,train
545,0,train
545,1,train
545,2,train
545,3,val
545,4,train
546,0,train
546,1,val
546,2,train
546,3,train
546,4,train
547,0,train
547,1,train
547,2,train
547,3,train
547,4,val
548,0,val
548,1,train
548,2,train
548,3,train
548,4,train
549,0,train
549,1,train
549,2,train
549,3,val
549,4,train
54,0,train
54,1,val
54,2,train
54,3,train
54,4,train
550,0,train
550,1,train
550,2,train
550,3,train
550,4,val
551,0,train
551,1,train
551,2,train
551,3,train
551,4,val
552,0,train
552,1,val
552,2,train
552,3,train
552,4,train
553,0,train
553,1,val
553,2,train
553,3,train
553,4,train
554,0,train
554,1,train
554,2,train
554,3,train
554,4,val
555,0,train
555,1,train
555,2,val
555,3,train
555,4,train
556,0,train
556,1,val
556,2,train
556,3,train
556,4,train
557,0,train
557,1,train
557,2,train
557,3,val
557,4,train
558,0,val
558,1,train
558,2,train
558,3,train
558,4,train
559,0,train
559,1,train
559,2,train
559,3,train
559,4,val
55,0,train
55,1,val
55,2,train
55,3,train
55,4,train
560,0,train
560,1,train
560,2,train
560,3,train
560,4,val
561,0,val
561,1,train
561,2,train
561,3,train
561,4,train
562,0,train
562,1,train
562,2,train
562,3,val
562,4,train
563,0,train
563,1,train
563,2,val
563,3,train
563,4,train
564,0,train
564,1,train
564,2,train
564,3,val
564,4,train
565,0,val
565,1,train
565,2,train
565,3,train
565,4,train
566,0,train
566,1,train
566,2,train
566,3,train
566,4,val
567,0,train
567,1,val
567,2,train
567,3,train
567,4,train
568,0,train
568,1,train
568,2,train
568,3,val
568,4,train
569,0,train
569,1,val
569,2,train
569,3,train
569,4,train
56,0,train
56,1,train
56,2,val
56,3,train
56,4,train
570,0,train
570,1,train
570,2,train
570,3,val
570,4,train
571,0,train
571,1,train
571,2,train
571,3,train
571,4,val
572,0,val
572,1,train
572,2,train
572,3,train
572,4,train
573,0,train
573,1,train
573,2,train
573,3,val
573,4,train
574,0,train
574,1,val
574,2,train
574,3,train
574,4,train
575,0,val
575,1,train
575,2,train
575,3,train
575,4,train
576,0,train
576,1,train
576,2,train
576,3,train
576,4,val
577,0,train
577,1,val
577,2,train
577,3,train
577,4,train
578,0,train
578,1,train
578,2,val
578,3,train
578,4,train
579,0,train
579,1,train
579,2,train
579,3,val
579,4,train
57,0,train
57,1,train
57,2,train
57,3,val
57,4,train
580,0,val
580,1,train
580,2,train
580,3,train
580,4,train
581,0,train
581,1,train
581,2,val
581,3,train
581,4,train
582,0,val
582,1,train
582,2,train
582,3,train
582,4,train
583,0,train
583,1,val
583,2,train
583,3,train
583,4,train
584,0,train
584,1,train
584,2,train
584,3,train
584,4,val
585,0,train
585,1,val
585,2,train
585,3,train
585,4,train
586,0,val
586,1,train
586,2,train
586,3,train
586,4,train
587,0,train
587,1,train
587,2,val
587,3,train
587,4,train
588,0,train
588,1,train
588,2,train
588,3,val
588,4,train
589,0,val
589,1,train
589,2,train
589,3,train
589,4,train
58,0,train
58,1,train
58,2,train
58,3,val
58,4,train
590,0,train
590,1,train
590,2,val
590,3,train
590,4,train
591,0,train
591,1,train
591,2,train
591,3,train
591,4,val
592,0,train
592,1,train
592,2,val
592,3,train
592,4,train
593,0,train
593,1,train
593,2,val
593,3,train
593,4,train
594,0,train
594,1,train
594,2,val
594,3,train
594,4,train
595,0,train
595,1,train
595,2,val
595,3,train
595,4,train
596,0,val
596,1,train
596,2,train
596,3,train
596,4,train
597,0,val
597,1,train
597,2,train
597,3,train
597,4,train
598,0,train
598,1,val
598,2,train
598,3,train
598,4,train
599,0,val
599,1,train
599,2,train
599,3,train
599,4,train
59,0,val
59,1,train
59,2,train
59,3,train
59,4,train
5,0,val
5,1,train
5,2,train
5,3,train
5,4,train
600,0,train
600,1,train
600,2,val
600,3,train
600,4,train
601,0,train
601,1,val
601,2,train
601,3,train
601,4,train
602,0,train
602,1,train
602,2,val
602,3,train
602,4,train
603,0,train
603,1,train
603,2,val
603,3,train
603,4,train
604,0,train
604,1,train
604,2,val
604,3,train
604,4,train
605,0,train
605,1,train
605,2,train
605,3,train
605,4,val
606,0,train
606,1,val
606,2,train
606,3,train
606,4,train
607,0,train
607,1,train
607,2,train
607,3,train
607,4,val
608,0,val
608,1,train
608,2,train
608,3,train
608,4,train
609,0,val
609,1,train
609,2,train
609,3,train
609,4,train
60,0,train
60,1,val
60,2,train
60,3,train
60,4,train
610,0,train
610,1,val
610,2,train
610,3,train
610,4,train
611,0,train
611,1,val
611,2,train
611,3,train
611,4,train
612,0,val
612,1,train
612,2,train
612,3,train
612,4,train
613,0,train
613,1,train
613,2,train
613,3,train
613,4,val
614,0,train
614,1,val
614,2,train
614,3,train
614,4,train
615,0,train
615,1,train
615,2,train
615,3,val
615,4,train
616,0,val
616,1,train
616,2,train
616,3,train
616,4,train
617,0,train
617,1,train
617,2,train
617,3,train
617,4,val
618,0,val
618,1,train
618,2,train
618,3,train
618,4,train
619,0,train
619,1,val
619,2,train
619,3,train
619,4,train
61,0,train
61,1,val
61,2,train
61,3,train
61,4,train
620,0,train
620,1,train
620,2,train
620,3,val
620,4,train
621,0,train
621,1,train
621,2,train
621,3,val
621,4,train
622,0,train
622,1,train
622,2,train
622,3,train
622,4,val
623,0,val
623,1,train
623,2,train
623,3,train
623,4,train
624,0,train
624,1,val
624,2,train
624,3,train
624,4,train
625,0,train
625,1,val
625,2,train
625,3,train
625,4,train
626,0,train
626,1,train
626,2,train
626,3,train
626,4,val
627,0,train
627,1,train
627,2,val
627,3,train
627,4,train
628,0,val
628,1,train
628,2,train
628,3,train
628,4,train
629,0,train
629,1,val
629,2,train
629,3,train
629,4,train
62,0,val
62,1,train
62,2,train
62,3,train
62,4,train
630,0,train
630,1,val
630,2,train
630,3,train
630,4,train
631,0,train
631,1,val
631,2,train
631,3,train
631,4,train
632,0,train
632,1,train
632,2,val
632,3,train
632,4,train
633,0,val
633,1,train
633,2,train
633,3,train
633,4,train
634,0,train
634,1,train
634,2,train
634,3,train
634,4,val
635,0,train
635,1,train
635,2,train
635,3,train
635,4,val
636,0,train
636,1,train
636,2,train
636,3,train
636,4,val
637,0,train
637,1,train
637,2,train
637,3,val
637,4,train
638,0,val
638,1,train
638,2,train
638,3,train
638,4,train
639,0,train
639,1,train
639,2,val
639,3,train
639,4,train
63,0,train
63,1,train
63,2,train
63,3,val
63,4,train
640,0,train
640,1,train
640,2,train
640,3,val
640,4,train
641,0,train
641,1,val
641,2,train
641,3,train
641,4,train
642,0,train
642,1,train
642,2,train
642,3,train
642,4,val
643,0,train
643,1,train
643,2,train
643,3,val
643,4,train
644,0,train
644,1,train
644,2,train
644,3,val
644,4,train
645,0,train
645,1,val
645,2,train
645,3,train
645,4,train
646,0,val
646,1,train
646,2,train
646,3,train
646,4,train
647,0,train
647,1,train
647,2,train
647,3,train
647,4,val
648,0,val
648,1,train
648,2,train
648,3,train
648,4,train
649,0,val
649,1,train
649,2,train
649,3,train
649,4,train
64,0,train
64,1,train
64,2,train
64,3,val
64,4,train
650,0,train
650,1,train
650,2,train
650,3,val
650,4,train
651,0,train
651,1,val
651,2,train
651,3,train
651,4,train
652,0,train
652,1,val
652,2,train
652,3,train
652,4,train
653,0,val
653,1,train
653,2,train
653,3,train
653,4,train
654,0,train
654,1,val
654,2,train
654,3,train
654,4,train
655,0,train
655,1,train
655,2,val
655,3,train
655,4,train
656,0,train
656,1,val
656,2,train
656,3,train
656,4,train
657,0,train
657,1,train
657,2,val
657,3,train
657,4,train
658,0,train
658,1,train
658,2,train
658,3,val
658,4,train
659,0,val
659,1,train
659,2,train
659,3,train
659,4,train
65,0,train
65,1,val
65,2,train
65,3,train
65,4,train
660,0,train
660,1,train
660,2,val
660,3,train
660,4,train
661,0,train
661,1,train
661,2,train
661,3,train
661,4,val
662,0,val
662,1,train
662,2,train
662,3,train
662,4,train
663,0,train
663,1,train
663,2,train
663,3,train
663,4,val
664,0,train
664,1,val
664,2,train
664,3,train
664,4,train
665,0,train
665,1,train
665,2,train
665,3,val
665,4,train
666,0,train
666,1,train
666,2,val
666,3,train
666,4,train
667,0,train
667,1,val
667,2,train
667,3,train
667,4,train
668,0,train
668,1,train
668,2,train
668,3,val
668,4,train
669,0,train
669,1,train
669,2,train
669,3,train
669,4,val
66,0,train
66,1,train
66,2,train
66,3,val
66,4,train
670,0,train
670,1,train
670,2,train
670,3,train
670,4,val
671,0,train
671,1,val
671,2,train
671,3,train
671,4,train
672,0,val
672,1,train
672,2,train
672,3,train
672,4,train
673,0,train
673,1,train
673,2,train
673,3,val
673,4,train
674,0,train
674,1,train
674,2,train
674,3,train
674,4,val
675,0,val
675,1,train
675,2,train
675,3,train
675,4,train
676,0,val
676,1,train
676,2,train
676,3,train
676,4,train
677,0,train
677,1,train
677,2,train
677,3,train
677,4,val
678,0,train
678,1,train
678,2,train
678,3,train
678,4,val
679,0,train
679,1,train
679,2,train
679,3,val
679,4,train
67,0,train
67,1,train
67,2,train
67,3,train
67,4,val
680,0,train
680,1,val
680,2,train
680,3,train
680,4,train
681,0,train
681,1,train
681,2,val
681,3,train
681,4,train
682,0,train
682,1,val
682,2,train
682,3,train
682,4,train
683,0,train
683,1,train
683,2,train
683,3,train
683,4,val
684,0,train
684,1,train
684,2,train
